order_item_id,order_id,product_id,quantity,unit_price,total_price,discount,return_id,return_reason,return_date,refund_amount,status
14026,4628,229,1,6873,6873,34,941,Other,2025-07-25,6202.747259399675,Processed
7926,2619,212,1,2125,2125,29,942,Damaged,2025-10-01,1727.3918708985618,Processed
11171,3681,225,2,6279,12558,9,943,Other,2025-08-03,9156.600832384953,Processed
3397,1128,298,1,7494,7494,11,944,Wrong Item,2025-10-10,4771.535584830162,Processed
11078,3649,120,2,458,916,29,945,Late Delivery,2025-03-26,465.7577838941405,Pending
2101,694,215,2,1100,2200,44,946,Wrong Item,2025-05-17,1243.4600857463145,Processed
6138,2033,213,1,1327,1327,26,947,Damaged,2025-11-22,1209.8882827507941,Pending
3212,1073,7,2,4344,8688,42,948,Damaged,2025-03-06,5639.677039993207,Pending
6485,2151,304,2,5702,11404,36,949,Damaged,2025-04-23,8051.766395187254,Pending
7332,2431,400,2,4939,9878,23,950,Damaged,2025-06-27,7244.049025226949,Processed
11790,3883,51,1,4970,4970,32,951,Other,2025-05-27,3893.7410019891895,Processed
6036,2003,446,1,9384,9384,7,952,Damaged,2025-02-12,6748.695972431783,Pending
14598,4816,339,2,1062,2124,41,953,Wrong Item,2025-08-15,1850.4065824945928,Pending
4738,1575,332,2,9187,18374,34,954,Late Delivery,2025-06-17,12997.247740724079,Processed
13102,4325,470,1,8803,8803,36,955,Late Delivery,2025-07-08,6120.599892060137,Processed
6578,2186,236,1,5507,5507,27,956,Wrong Item,2025-04-25,4248.281560453107,Processed
10678,3528,418,2,8496,16992,35,957,Damaged,2025-10-01,15644.4726451151,Pending
10912,3601,347,2,4055,8110,28,958,Wrong Item,2025-11-20,6214.550795405343,Pending
8204,2708,334,1,7855,7855,4,959,Damaged,2025-05-03,7301.573823131082,Pending
5430,1801,300,2,3824,7648,13,960,Damaged,2025-05-02,5125.346578222326,Processed
12346,4076,173,2,7111,14222,28,961,Other,2025-02-16,8946.873860511296,Processed
1506,504,292,2,9437,18874,21,962,Late Delivery,2025-01-17,12736.49236138101,Pending
10847,3581,456,1,8667,8667,33,963,Other,2025-10-16,7609.577130041689,Pending
10898,3596,320,2,4686,9372,31,964,Wrong Item,2025-09-03,5959.236090627658,Processed
8902,2937,425,2,6302,12604,3,965,Late Delivery,2025-11-07,9980.990258696707,Processed
4052,1354,405,1,7803,7803,34,966,Other,2025-06-24,5541.037476515944,Processed
5085,1684,442,2,5784,11568,21,967,Wrong Item,2025-10-17,9825.127013070307,Processed
215,74,298,2,7494,14988,14,968,Other,2025-07-10,8388.419661340402,Processed
6326,2093,108,1,1845,1845,1,969,Other,2025-05-16,1817.8763798447817,Processed
11,4,184,1,2562,2562,10,970,Damaged,2025-02-06,2548.380745496444,Pending
8676,2859,247,2,5807,11614,34,971,Wrong Item,2025-09-02,11017.569225190244,Processed
3507,1163,133,1,4827,4827,17,972,Other,2025-06-06,3745.5887237574802,Processed
9701,3209,67,2,1386,2772,13,973,Damaged,2025-01-31,1626.5711384045562,Processed
3398,1129,18,2,4166,8332,13,974,Wrong Item,2025-03-17,8134.528766367376,Processed
7852,2597,149,2,6253,12506,35,975,Other,2025-03-07,8706.115881742879,Pending
5832,1938,284,1,1327,1327,45,976,Damaged,2025-04-01,860.7638320027216,Pending
5770,1919,231,2,6242,12484,44,977,Late Delivery,2025-09-15,11139.725343055892,Processed
9128,3013,111,1,4199,4199,27,978,Late Delivery,2025-10-15,2832.3201499132947,Processed
1490,497,36,2,3776,7552,29,979,Other,2025-08-29,6870.384355710798,Pending
6626,2203,314,2,3186,6372,48,980,Damaged,2025-10-12,4563.8038068279275,Processed
14249,4698,404,2,5532,11064,32,981,Damaged,2025-10-05,8684.788388878456,Pending
14235,4694,61,1,6585,6585,17,982,Damaged,2025-08-15,4500.580793068632,Processed
1674,558,274,2,514,1028,39,983,Wrong Item,2025-10-14,595.7035135708956,Pending
5760,1914,179,1,7886,7886,13,984,Late Delivery,2025-03-14,7722.475363486542,Processed
525,181,467,2,989,1978,29,985,Late Delivery,2025-08-08,1584.092040580039,Pending
13340,4404,253,1,4985,4985,11,986,Other,2025-10-13,4163.47528772655,Pending
8820,2911,102,1,7997,7997,5,987,Other,2025-10-31,5607.684911470417,Pending
277,96,438,2,9722,19444,8,988,Damaged,2025-05-10,16199.036895981786,Processed
5366,1781,445,2,2069,4138,39,989,Other,2025-10-15,2366.585747769774,Pending
10654,3523,407,2,5041,10082,30,990,Damaged,2025-08-29,9722.935133998835,Pending
1297,430,131,2,6426,12852,27,991,Damaged,2025-07-09,12750.841242698227,Processed
7818,2585,32,1,9159,9159,24,992,Late Delivery,2025-07-24,7802.532234981548,Pending
9658,3193,302,2,1386,2772,12,993,Damaged,2025-01-07,1473.5875558061,Pending
8580,2827,404,1,5532,5532,8,994,Wrong Item,2025-02-26,5167.644039621968,Pending
76,29,109,1,7744,7744,8,995,Damaged,2025-03-15,4061.1918306974117,Pending
6668,2217,435,1,1446,1446,18,996,Wrong Item,2025-10-29,1292.9819042430956,Processed
2978,987,102,2,7997,15994,23,997,Wrong Item,2025-07-24,8769.113329886652,Pending
4024,1343,196,1,3348,3348,12,998,Wrong Item,2025-07-13,2826.412745328882,Pending
4836,1604,377,2,3078,6156,40,999,Damaged,2025-02-07,3229.745852042942,Pending
8812,2907,306,1,427,427,29,1000,Other,2025-06-20,382.6397097975127,Pending
8639,2845,237,1,3798,3798,12,1001,Late Delivery,2025-06-20,2281.42121373192,Processed
7653,2534,113,2,8499,16998,26,1002,Other,2025-10-10,10883.03616692226,Pending
11882,3917,195,2,527,1054,24,1003,Damaged,2025-09-12,744.1171495871613,Pending
6096,2022,397,1,9923,9923,15,1004,Other,2025-06-12,6892.166746927852,Pending
15129,4995,414,2,7849,15698,31,1005,Late Delivery,2025-03-06,10437.31724461375,Pending
1738,579,320,1,4686,4686,14,1006,Wrong Item,2025-08-02,3180.0410635845683,Processed
3597,1199,306,2,427,854,45,1007,Damaged,2025-03-03,697.2441991239656,Processed
13973,4612,305,1,6459,6459,10,1008,Other,2025-11-21,6438.851375243688,Processed
7641,2527,389,1,8169,8169,4,1009,Other,2025-10-27,7251.3327761588835,Pending
2168,714,379,1,288,288,21,1010,Damaged,2025-10-08,240.72865003866073,Processed
1862,616,5,2,1375,2750,30,1011,Other,2025-11-07,1529.262250836109,Pending
11601,3824,338,2,8558,17116,20,1012,Other,2025-07-06,11513.905922467091,Processed
148,54,372,1,1416,1416,2,1013,Damaged,2025-01-25,1241.6382810701014,Pending
12698,4196,237,1,3798,3798,38,1014,Late Delivery,2025-10-22,2246.4664647894847,Processed
14219,4686,240,1,826,826,26,1015,Damaged,2025-08-03,485.4243796737996,Processed
8598,2833,258,2,6742,13484,9,1016,Damaged,2025-09-13,10974.53110596514,Pending
658,224,336,2,2077,4154,24,1017,Late Delivery,2025-11-03,2678.89189488345,Pending
7832,2590,115,2,901,1802,13,1018,Damaged,2025-06-14,1727.457886001741,Processed
10759,3553,301,2,7201,14402,29,1019,Wrong Item,2025-06-13,9881.353227970707,Processed
12712,4201,447,2,2645,5290,44,1020,Damaged,2025-07-28,4082.778682326338,Pending
11103,3656,469,2,7584,15168,4,1021,Late Delivery,2025-08-06,14880.364207852193,Pending
10404,3435,380,2,5037,10074,14,1022,Other,2025-04-22,8172.955398073397,Processed
11633,3833,130,1,8697,8697,41,1023,Wrong Item,2025-06-02,6647.46700352541,Pending
1453,482,473,1,444,444,30,1024,Other,2025-02-09,255.84324340818912,Processed
7397,2452,87,1,5931,5931,45,1025,Late Delivery,2025-09-08,5272.977039385867,Pending
10864,3587,459,2,3610,7220,15,1026,Wrong Item,2025-09-08,6693.290307955478,Processed
12353,4078,446,2,9384,18768,26,1027,Damaged,2025-01-25,18032.312504278572,Pending
6678,2221,282,1,132,132,31,1028,Other,2025-05-06,113.29842061528196,Processed
2533,831,487,1,1596,1596,38,1029,Damaged,2025-08-08,1074.3864460864932,Processed
10097,3341,58,1,9175,9175,34,1030,Wrong Item,2025-11-17,6130.421157111113,Pending
2274,748,475,1,2596,2596,13,1031,Damaged,2025-08-20,2054.5445351094804,Pending
14270,4705,7,1,4344,4344,25,1032,Other,2025-01-15,2576.9292452763866,Pending
6162,2040,446,2,9384,18768,37,1033,Damaged,2025-07-16,12429.033496976266,Processed
11900,3923,105,1,2035,2035,19,1034,Damaged,2025-01-30,1532.0655406916526,Pending
10842,3578,212,2,2125,4250,6,1035,Other,2025-05-31,2444.998907305896,Processed
2247,738,117,1,6431,6431,45,1036,Damaged,2025-02-14,5685.346846973419,Pending
11409,3761,77,1,2932,2932,20,1037,Other,2025-01-14,2436.518731675138,Pending
4590,1526,47,2,6006,12012,22,1038,Wrong Item,2025-11-10,8147.154786628915,Pending
7802,2580,223,2,3994,7988,23,1039,Other,2025-03-26,5229.251151963157,Pending
15013,4957,91,2,2426,4852,38,1040,Wrong Item,2025-04-15,3686.2919260255308,Pending
4827,1601,368,1,2023,2023,11,1041,Wrong Item,2025-04-24,1015.5436670974391,Pending
12203,4023,322,1,8465,8465,11,1042,Wrong Item,2025-10-11,4493.377089714396,Processed
7045,2335,138,1,6011,6011,21,1043,Other,2025-02-25,3772.081561283209,Pending
14372,4743,1,2,7383,14766,29,1044,Other,2025-09-29,11336.406337286282,Processed
4626,1537,167,2,7276,14552,27,1045,Late Delivery,2025-07-20,11821.848089506093,Processed
10754,3552,207,2,1145,2290,43,1046,Late Delivery,2025-11-07,1189.904377055343,Pending
1403,467,307,1,3734,3734,0,1047,Wrong Item,2025-02-03,2991.3816928191754,Processed
4254,1418,421,2,1837,3674,45,1048,Damaged,2025-08-31,2711.2161920425606,Processed
8712,2873,430,1,8207,8207,1,1049,Other,2025-06-02,7573.373160197485,Pending
1445,480,54,2,5045,10090,42,1050,Other,2025-01-24,8411.450517439855,Processed
10360,3421,377,1,3078,3078,26,1051,Late Delivery,2025-04-29,2936.247059163326,Processed
1968,648,357,2,1901,3802,32,1052,Damaged,2025-06-06,3783.6227445039667,Pending
10483,3460,255,1,6915,6915,14,1053,Wrong Item,2025-01-16,6296.948214603592,Pending
14228,4688,177,1,5567,5567,23,1054,Damaged,2025-04-15,3528.4802442722703,Pending
791,269,267,1,9802,9802,48,1055,Damaged,2025-03-19,6078.584785650881,Processed
774,265,461,1,9272,9272,46,1056,Damaged,2025-03-15,8466.477049126024,Processed
14297,4715,443,2,1814,3628,2,1057,Other,2025-02-11,2347.5480783412713,Processed
15000,4952,342,1,808,808,2,1058,Late Delivery,2025-01-17,418.67391201684313,Pending
8480,2794,494,1,7434,7434,21,1059,Other,2025-06-18,6468.879451898474,Pending
14036,4631,455,1,6367,6367,40,1060,Wrong Item,2025-07-20,3470.3896004373455,Processed
6795,2261,137,1,9792,9792,45,1061,Late Delivery,2025-07-25,9307.721358838027,Pending
696,236,130,2,8697,17394,11,1062,Late Delivery,2025-06-26,14630.011360215753,Processed
12431,4106,368,2,2023,4046,11,1063,Damaged,2025-01-08,3055.100147573625,Pending
9917,3280,308,1,9878,9878,15,1064,Late Delivery,2025-11-30,7721.159404107889,Processed
5259,1741,335,2,3595,7190,7,1065,Late Delivery,2025-10-09,6876.808155135862,Processed
2480,817,6,1,9079,9079,40,1066,Damaged,2025-03-04,8509.431132823489,Processed
5842,1942,189,2,7671,15342,14,1067,Other,2025-10-01,15088.688599804284,Pending
2136,704,316,2,2025,4050,32,1068,Damaged,2025-08-08,3985.603492993993,Processed
10631,3514,115,1,901,901,13,1069,Damaged,2025-03-28,798.5238115535284,Pending
9940,3289,429,2,9556,19112,11,1070,Wrong Item,2025-06-20,14893.816320069367,Pending
8344,2754,484,2,966,1932,9,1071,Damaged,2025-04-13,1376.4874207018238,Pending
9109,3005,338,1,8558,8558,41,1072,Damaged,2025-03-11,6016.426500985509,Processed
12876,4253,218,1,5588,5588,35,1073,Late Delivery,2025-01-24,4866.282076006748,Pending
3864,1289,96,2,7924,15848,14,1074,Other,2025-10-13,10666.484444555368,Pending
4063,1358,252,2,2663,5326,26,1075,Wrong Item,2025-01-23,5318.256067188823,Pending
11548,3808,42,2,3798,7596,16,1076,Late Delivery,2025-07-08,5158.015198972076,Processed
1004,340,379,2,288,576,21,1077,Wrong Item,2025-09-08,570.3389044204968,Pending
14326,4726,90,2,5742,11484,17,1078,Late Delivery,2025-04-13,10105.873868462038,Processed
4011,1337,249,2,3076,6152,39,1079,Other,2025-02-02,5386.792512200711,Pending
8277,2732,375,2,9583,19166,0,1080,Wrong Item,2025-05-12,18256.97153572267,Pending
9201,3037,86,2,3922,7844,12,1081,Wrong Item,2025-09-29,4857.204437197856,Pending
1298,431,289,2,6074,12148,37,1082,Other,2025-11-15,10779.025678443333,Processed
10686,3531,392,1,1069,1069,21,1083,Other,2025-04-14,1029.8139821850614,Processed
7499,2479,396,2,2758,5516,32,1084,Late Delivery,2025-07-15,4774.193891958577,Pending
719,243,4,2,3526,7052,33,1085,Late Delivery,2025-09-20,6232.151337002255,Processed
1378,458,32,2,9159,18318,21,1086,Wrong Item,2025-11-28,15749.824434395186,Processed
8896,2934,335,1,3595,3595,23,1087,Late Delivery,2025-06-17,2708.6639525173505,Processed
885,298,97,1,2581,2581,9,1088,Damaged,2025-11-08,1344.3214575437662,Pending
5908,1959,40,2,8004,16008,18,1089,Other,2025-10-23,14756.893649239224,Processed
12940,4277,363,2,5692,11384,13,1090,Damaged,2025-06-16,8492.72107842233,Processed
7838,2592,439,1,8872,8872,42,1091,Wrong Item,2025-09-10,8200.43737277382,Processed
4280,1430,228,2,3377,6754,20,1092,Wrong Item,2025-03-27,5737.244517014255,Processed
6887,2288,265,1,445,445,43,1093,Damaged,2025-05-28,405.82765615980736,Pending
5304,1760,165,1,2804,2804,6,1094,Other,2025-05-28,1989.1067339118204,Processed
13336,4403,43,2,2257,4514,37,1095,Damaged,2025-03-24,4111.4421225266415,Processed
11565,3814,143,2,1092,2184,21,1096,Late Delivery,2025-01-30,1298.1980058107174,Processed
11995,3956,205,2,4349,8698,26,1097,Damaged,2025-08-03,7718.5964192223455,Processed
679,229,108,2,1845,3690,39,1098,Late Delivery,2025-03-02,2169.0000586302413,Processed
435,149,57,1,2705,2705,1,1099,Damaged,2025-03-07,1697.747603319522,Pending
2151,708,241,2,6358,12716,22,1100,Wrong Item,2025-05-22,11970.233207708892,Processed
10738,3548,130,1,8697,8697,14,1101,Wrong Item,2025-09-08,6371.6221522644455,Processed
1723,574,101,2,8481,16962,15,1102,Wrong Item,2025-04-05,10331.507489689659,Processed
7015,2325,422,2,2063,4126,20,1103,Damaged,2025-07-08,2719.2759102059126,Pending
10031,3319,255,1,6915,6915,9,1104,Late Delivery,2025-03-26,5208.353585132424,Processed
7077,2346,434,1,7634,7634,35,1105,Late Delivery,2025-10-17,5327.274430747943,Processed
10039,3321,229,2,6873,13746,7,1106,Wrong Item,2025-11-24,12323.54654433072,Pending
12975,4289,386,2,7081,14162,26,1107,Damaged,2025-06-24,11337.146761143102,Processed
4167,1387,407,1,5041,5041,25,1108,Damaged,2025-06-24,3730.64266000123,Processed
7406,2454,453,2,9440,18880,5,1109,Other,2025-02-24,11267.93474886866,Pending
14119,4656,368,2,2023,4046,14,1110,Wrong Item,2025-04-09,2436.171315595142,Processed
13623,4495,326,1,8014,8014,11,1111,Late Delivery,2025-10-15,4919.968661647948,Processed
14965,4940,383,1,3997,3997,0,1112,Late Delivery,2025-05-24,3698.95443982567,Pending
11862,3909,7,1,4344,4344,37,1113,Wrong Item,2025-09-29,3669.265269187053,Processed
9116,3008,480,2,802,1604,2,1114,Damaged,2025-03-23,895.7415636632154,Processed
6863,2281,285,2,6960,13920,5,1115,Damaged,2025-09-19,10301.72768188829,Processed
11503,3793,154,2,2254,4508,7,1116,Late Delivery,2025-05-20,4125.731887135959,Pending
9756,3226,482,1,4129,4129,49,1117,Wrong Item,2025-05-13,3519.929538002507,Processed
13957,4605,401,1,2493,2493,4,1118,Other,2025-02-13,1452.3444050357714,Pending
1427,473,341,1,1233,1233,14,1119,Wrong Item,2025-07-06,702.4418601209152,Processed
2747,906,217,1,6416,6416,48,1120,Wrong Item,2025-06-30,3962.5516942236904,Processed
763,261,433,2,1018,2036,13,1121,Late Delivery,2025-01-13,1654.5105473078938,Pending
13890,4581,60,2,8364,16728,17,1122,Damaged,2025-09-13,9064.21178352638,Processed
5385,1785,316,2,2025,4050,39,1123,Damaged,2025-11-30,2154.4131718476415,Pending
10371,3426,437,2,8765,17530,1,1124,Damaged,2025-01-08,14434.506590900235,Processed
9647,3189,363,2,5692,11384,47,1125,Damaged,2025-10-09,9550.316281117402,Processed
11754,3872,192,2,8710,17420,8,1126,Late Delivery,2025-11-26,10807.066980957487,Processed
357,126,71,1,1979,1979,21,1127,Damaged,2025-09-01,1591.5667061999377,Processed
4918,1629,307,2,3734,7468,9,1128,Damaged,2025-11-11,4353.82065995857,Processed
7384,2447,257,1,1515,1515,43,1129,Wrong Item,2025-02-28,1506.04650816105,Processed
9371,3097,223,1,3994,3994,39,1130,Damaged,2025-09-27,2195.5803706770716,Pending
1280,426,84,1,3374,3374,44,1131,Wrong Item,2025-07-21,2270.180980330519,Processed
9564,3160,236,2,5507,11014,14,1132,Damaged,2025-11-01,5789.238487906905,Pending
4319,1440,1,1,7383,7383,2,1133,Wrong Item,2025-11-14,4216.808840125202,Pending
5687,1889,153,2,6657,13314,49,1134,Wrong Item,2025-02-07,12893.577279000072,Pending
12430,4105,372,1,1416,1416,6,1135,Damaged,2025-10-08,1006.0611403696217,Pending
8143,2692,491,2,7872,15744,5,1136,Late Delivery,2025-10-11,8755.915466429298,Pending
3778,1263,160,2,4753,9506,33,1137,Wrong Item,2025-11-15,9451.31292386522,Processed
6475,2146,334,2,7855,15710,32,1138,Damaged,2025-06-21,9005.086383915735,Pending
1644,548,439,2,8872,17744,5,1139,Late Delivery,2025-05-05,13355.047728826594,Pending
2028,668,366,1,3411,3411,11,1140,Wrong Item,2025-04-12,2014.9191745290336,Pending
7756,2565,175,2,8190,16380,24,1141,Damaged,2025-06-02,8651.292044021102,Processed
3761,1256,388,1,2920,2920,0,1142,Damaged,2025-07-25,1519.3538382567697,Processed
1314,437,384,1,2886,2886,10,1143,Late Delivery,2025-10-03,1613.2511640907596,Pending
971,329,237,2,3798,7596,44,1144,Late Delivery,2025-11-15,4740.905062349892,Pending
4975,1648,320,1,4686,4686,32,1145,Damaged,2025-08-20,4518.3847439994715,Pending
8082,2673,452,2,200,400,22,1146,Other,2025-04-29,348.8597640858723,Pending
10380,3429,97,2,2581,5162,43,1147,Other,2025-02-19,2627.1911624798868,Pending
517,179,51,1,4970,4970,20,1148,Other,2025-02-28,3781.119413679847,Pending
1742,580,415,2,9335,18670,20,1149,Late Delivery,2025-11-16,15497.005059243978,Pending
14911,4918,185,1,9725,9725,7,1150,Late Delivery,2025-03-23,8734.18177787643,Processed
2647,870,75,1,5949,5949,10,1151,Other,2025-11-14,3352.979163460882,Pending
11549,3808,312,1,1017,1017,2,1152,Other,2025-04-08,828.490011516602,Pending
3630,1213,277,1,1812,1812,29,1153,Damaged,2025-10-06,1728.0130529960586,Pending
13052,4310,303,1,6559,6559,30,1154,Wrong Item,2025-09-16,3548.038389509112,Pending
14223,4687,92,1,9153,9153,42,1155,Wrong Item,2025-09-08,8466.731400953904,Pending
3619,1208,330,2,6169,12338,6,1156,Late Delivery,2025-05-27,9470.7123021966,Pending
5640,1874,236,2,5507,11014,38,1157,Other,2025-03-15,5915.547650077036,Pending
12068,3981,254,2,8080,16160,18,1158,Late Delivery,2025-11-13,15133.930399359433,Pending
5250,1738,327,2,4059,8118,45,1159,Damaged,2025-08-18,7664.525070500045,Processed
13845,4564,407,2,5041,10082,38,1160,Late Delivery,2025-05-25,5198.018443679562,Processed
3453,1146,379,1,288,288,25,1161,Damaged,2025-03-10,243.75485397315342,Pending
8320,2744,134,1,433,433,24,1162,Other,2025-07-09,406.9679340382137,Pending
12340,4073,9,1,7261,7261,35,1163,Late Delivery,2025-08-19,5267.403796724259,Pending
1184,397,128,1,1065,1065,43,1164,Late Delivery,2025-04-07,556.2343901080549,Processed
6940,2303,423,2,9274,18548,5,1165,Wrong Item,2025-10-25,14242.760374502197,Pending
14100,4652,479,1,4003,4003,0,1166,Damaged,2025-02-27,2822.364961057347,Processed
13198,4354,313,1,2105,2105,11,1167,Late Delivery,2025-10-26,2014.7600289537115,Pending
1211,404,28,1,3348,3348,8,1168,Other,2025-03-01,2961.631400550968,Pending
6255,2073,205,2,4349,8698,12,1169,Wrong Item,2025-08-23,5325.255918602366,Processed
5866,1948,136,1,3041,3041,28,1170,Late Delivery,2025-07-03,2365.9713137400463,Pending
7708,2551,458,1,7231,7231,45,1171,Wrong Item,2025-11-20,4656.024590557719,Pending
8964,2960,66,1,3514,3514,39,1172,Wrong Item,2025-11-03,3383.2426822075117,Pending
9284,3062,385,1,3416,3416,12,1173,Late Delivery,2025-08-03,2743.4331638186377,Processed
13463,4440,147,2,4932,9864,41,1174,Wrong Item,2025-02-01,6955.823101175135,Processed
9318,3074,97,1,2581,2581,42,1175,Other,2025-10-07,2172.0941800904216,Processed
11367,3747,90,1,5742,5742,48,1176,Damaged,2025-05-28,3311.78638128207,Pending
6343,2098,380,1,5037,5037,11,1177,Damaged,2025-02-04,2815.7221711530256,Processed
8883,2930,201,2,1906,3812,8,1178,Damaged,2025-02-14,2659.794828766727,Processed
6575,2185,433,2,1018,2036,3,1179,Wrong Item,2025-09-16,1628.2237156203955,Pending
2537,833,272,2,9771,19542,30,1180,Wrong Item,2025-08-07,18950.45840944153,Pending
13819,4554,460,2,8795,17590,20,1181,Other,2025-10-03,11589.617189374605,Processed
8535,2811,325,1,4425,4425,3,1182,Damaged,2025-09-19,2841.9345336351785,Pending
1431,474,31,2,6864,13728,23,1183,Late Delivery,2025-12-02,12761.572664583626,Pending
8669,2857,4,1,3526,3526,4,1184,Wrong Item,2025-08-17,3214.426119993697,Processed
4210,1402,407,1,5041,5041,40,1185,Damaged,2025-07-21,4051.00884900579,Pending
8135,2690,411,2,683,1366,43,1186,Late Delivery,2025-01-03,814.3612255391384,Processed
4456,1481,60,2,8364,16728,40,1187,Damaged,2025-09-16,13122.040900757254,Processed
10323,3410,205,1,4349,4349,3,1188,Other,2025-01-13,3088.4135221527686,Pending
7514,2485,113,2,8499,16998,35,1189,Damaged,2025-11-23,10534.017323621387,Pending
7049,2336,14,2,6673,13346,28,1190,Damaged,2025-08-13,8040.314200357508,Pending
4275,1428,204,2,5332,10664,5,1191,Late Delivery,2025-06-11,10215.638116278984,Processed
5786,1924,63,2,226,452,2,1192,Late Delivery,2025-08-26,268.30447818523464,Processed
2868,950,261,2,8358,16716,14,1193,Damaged,2025-10-30,15870.154897114411,Pending
5707,1897,176,1,6822,6822,36,1194,Late Delivery,2025-09-04,6598.799606611267,Processed
13702,4521,443,1,1814,1814,16,1195,Wrong Item,2025-11-01,1770.0813116656154,Pending
9678,3200,75,2,5949,11898,46,1196,Other,2025-04-08,11897.887008047617,Pending
4500,1493,121,2,9357,18714,44,1197,Late Delivery,2025-07-19,15449.060730980316,Processed
5219,1729,379,2,288,576,21,1198,Late Delivery,2025-10-29,498.96281857563235,Processed
2411,794,213,1,1327,1327,46,1199,Late Delivery,2025-08-24,893.1432537631299,Processed
14624,4824,425,2,6302,12604,23,1200,Damaged,2025-11-18,6533.660416832284,Processed
2811,930,218,2,5588,11176,44,1201,Other,2025-08-27,8333.864041214023,Pending
11191,3688,44,2,7604,15208,2,1202,Late Delivery,2025-10-01,13910.274712126411,Pending
7216,2395,362,1,9032,9032,37,1203,Damaged,2025-03-18,6533.401854492155,Pending
3948,1318,169,2,1711,3422,43,1204,Other,2025-09-09,3400.630233451133,Pending
10524,3476,18,2,4166,8332,17,1205,Damaged,2025-03-27,6423.476362569377,Pending
14513,4789,127,1,803,803,32,1206,Late Delivery,2025-01-11,712.5480248687973,Processed
480,166,492,2,2978,5956,43,1207,Late Delivery,2025-03-29,5130.162137026163,Pending
4222,1405,113,1,8499,8499,30,1208,Wrong Item,2025-02-06,5954.668430691425,Processed
13143,4338,367,1,7596,7596,33,1209,Other,2025-02-04,5010.2197181175425,Processed
3807,1272,243,1,3767,3767,25,1210,Late Delivery,2025-09-14,2765.1461652217286,Processed
12689,4193,249,2,3076,6152,19,1211,Late Delivery,2025-02-04,5631.514009431087,Pending
7290,2419,263,1,7027,7027,19,1212,Damaged,2025-04-23,6760.3929004913925,Pending
5824,1936,7,1,4344,4344,13,1213,Damaged,2025-11-09,2698.8359912033175,Pending
13939,4599,158,1,3155,3155,49,1214,Damaged,2025-03-11,1838.6887135852855,Processed
9813,3243,459,1,3610,3610,44,1215,Other,2025-07-05,2910.8130327242284,Pending
14061,4639,31,2,6864,13728,21,1216,Late Delivery,2025-04-10,7284.016162452928,Processed
427,147,101,2,8481,16962,28,1217,Damaged,2025-04-21,16104.223225042191,Processed
9107,3004,273,2,9304,18608,44,1218,Late Delivery,2025-05-15,15200.34582187718,Processed
9520,3147,386,2,7081,14162,48,1219,Late Delivery,2025-06-28,8201.85645678327,Pending
7288,2418,114,2,8116,16232,12,1220,Damaged,2025-04-23,12606.309475884358,Processed
12828,4239,46,1,2736,2736,34,1221,Damaged,2025-06-28,1534.0188495842556,Pending
13406,4423,331,1,8327,8327,10,1222,Other,2025-07-11,6608.370736223757,Processed
12051,3974,473,1,444,444,31,1223,Late Delivery,2025-07-06,389.9979943942845,Processed
10005,3309,134,2,433,866,47,1224,Other,2025-01-18,690.1373483865374,Pending
5070,1680,121,2,9357,18714,16,1225,Late Delivery,2025-06-02,14236.16603006488,Processed
13099,4325,427,1,7939,7939,13,1226,Late Delivery,2025-10-29,6526.016930821891,Pending
3529,1172,394,1,9264,9264,26,1227,Wrong Item,2025-08-23,5701.999429654072,Pending
15063,4975,383,1,3997,3997,17,1228,Wrong Item,2025-03-27,3184.009906203199,Processed
7702,2550,348,2,9864,19728,36,1229,Wrong Item,2025-08-04,13530.05492506551,Pending
14123,4657,335,1,3595,3595,41,1230,Late Delivery,2025-02-14,2991.186637785862,Processed
12237,4035,165,2,2804,5608,8,1231,Late Delivery,2025-10-10,4716.9830145343,Processed
4236,1409,383,2,3997,7994,42,1232,Wrong Item,2025-03-05,6077.690842438809,Processed
10733,3546,53,2,493,986,30,1233,Wrong Item,2025-07-19,738.6658279684804,Processed
11611,3828,346,2,8830,17660,0,1234,Damaged,2025-06-04,15473.670660424115,Processed
8064,2666,206,1,6328,6328,39,1235,Wrong Item,2025-09-23,6104.268618587267,Pending
8811,2907,426,1,3669,3669,17,1236,Late Delivery,2025-08-13,3516.420528435253,Processed
8565,2822,349,2,9083,18166,6,1237,Damaged,2025-01-15,11881.937416627978,Processed
11168,3679,422,1,2063,2063,15,1238,Late Delivery,2025-06-29,1533.1476919238582,Pending
9697,3207,183,2,2684,5368,9,1239,Other,2025-05-21,3449.2036272920873,Processed
2260,744,427,2,7939,15878,28,1240,Other,2025-08-02,10143.377254302912,Processed
11688,3852,327,2,4059,8118,43,1241,Other,2025-03-26,6230.231362090529,Processed
5362,1779,404,2,5532,11064,1,1242,Other,2025-02-11,9740.873515448766,Processed
10300,3401,21,1,9405,9405,46,1243,Damaged,2025-08-31,6813.294164777941,Processed
220,76,172,1,8206,8206,22,1244,Late Delivery,2025-02-23,7585.378220147808,Pending
265,93,27,2,4304,8608,10,1245,Wrong Item,2025-05-29,7337.193974047501,Processed
2606,855,207,2,1145,2290,39,1246,Wrong Item,2025-08-03,1305.124189344056,Processed
9837,3250,216,1,6829,6829,23,1247,Late Delivery,2025-07-19,4503.402526132558,Processed
12348,4076,453,1,9440,9440,33,1248,Other,2025-08-05,7756.808101518855,Processed
14646,4831,224,1,6082,6082,8,1249,Wrong Item,2025-03-02,4655.362115776766,Processed
